timestamp,user,cage,transaction
2024-05-16T00:09:33,7981854,4,829.84
2024-05-16T00:09:41,1116587,3,250.86
2024-05-16T00:09:56,2361254,3,737.42
2024-05-16T00:10:43,7662143,3,296.99
2024-05-16T00:10:51,9496050,3,640.22
2024-05-16T00:11:10,9200524,4,-396.02
2024-05-16T00:11:17,1612070,3,634.6
2024-05-16T00:11:18,3388778,1,488.15
2024-05-16T00:11:19,8442966,1,1158.44
2024-05-16T00:11:42,7202623,2,151.91
2024-05-16T00:11:47,7604379,2,720.67
2024-05-16T00:11:57,8437619,1,126.8
2024-05-16T00:12:11,9278790,1,173.37
2024-05-16T00:12:14,1835751,3,204.26
2024-05-16T00:12:15,1594919,3,-374.08
2024-05-16T00:12:18,6056085,2,1355.84
2024-05-16T00:12:19,6571228,3,262.96
2024-05-16T00:12:23,4039902,1,140.35
2024-05-16T00:12:23,9272833,1,-655.23
2024-05-16T00:12:41,6745816,2,296.14
2024-05-16T00:12:44,1568519,2,131.86
2024-05-16T00:12:58,8944646,2,429.49
2024-05-16T00:13:01,9163871,3,136.63
2024-05-16T00:13:03,1396259,3,309.34
2024-05-16T00:13:29,9808760,1,1636.39
2024-05-16T00:14:30,8377210,2,638.04
2024-05-16T00:14:31,2170619,1,470.07
2024-05-16T00:14:48,2280059,2,215.51
2024-05-16T00:14:54,1266593,1,-2895.4
2024-05-16T00:15:01,5650496,2,436.82
2024-05-16T00:15:14,7691574,3,154.05
2024-05-16T00:15:15,7088823,3,232.75
2024-05-16T00:15:23,3269494,2,193.85
2024-05-16T00:15:36,9197805,4,115.11
2024-05-16T00:16:09,9768990,1,1243.17
2024-05-16T00:16:16,1207291,1,108.2
2024-05-16T00:16:51,4589053,1,-785.31
2024-05-16T00:16:53,7571929,2,122.34
2024-05-16T00:17:08,2339932,2,648.87
2024-05-16T00:17:14,3914130,2,124.92
2024-05-16T00:17:22,9188648,4,-196.07
2024-05-16T00:17:35,8835752,1,1065.04
2024-05-16T00:17:46,4054422,2,108.89
2024-05-16T00:17:48,4271926,1,272.83
2024-05-16T00:17:48,1865491,3,677.42
2024-05-16T00:18:13,6041217,1,210.62
2024-05-16T00:18:19,9534214,3,343.82
2024-05-16T00:18:28,3462478,2,123.92
2024-05-16T00:18:46,8039621,3,166.59
2024-05-16T00:19:08,9352187,3,551.42
2024-05-16T00:19:11,2285056,1,139.58
2024-05-16T00:19:17,4751102,1,-957.58
2024-05-16T00:19:19,3126430,1,153.17
2024-05-16T00:19:27,3984332,2,-319.32
2024-05-16T00:19:43,1598036,3,170.71
2024-05-16T00:20:17,9530148,1,-185.23
2024-05-16T00:20:21,3501352,3,334.59
2024-05-16T00:20:24,5403883,3,163.95
2024-05-16T00:20:37,8900156,2,375.18
2024-05-16T00:20:38,4853415,3,118.11
2024-05-16T00:20:42,9107868,4,135.3
2024-05-16T00:20:53,9589809,4,372.97
2024-05-16T00:21:04,1440637,3,208.72
2024-05-16T00:21:20,6992079,4,-235.69
2024-05-16T00:21:22,6270638,3,244.95
2024-05-16T00:21:27,5868564,4,205.69
2024-05-16T00:21:37,8620836,3,2052.64
2024-05-16T00:22:07,7122131,4,252.03
2024-05-16T00:22:53,9755576,1,294.64
2024-05-16T00:22:58,2809926,4,193.25
2024-05-16T00:23:07,4329684,4,129.0
2024-05-16T00:23:34,4528879,2,115.62
2024-05-16T00:23:37,2567329,4,111.72
2024-05-16T00:23:40,5576017,3,300.79
2024-05-16T00:23:40,4003370,4,506.34
2024-05-16T00:23:56,1379062,1,175.18
2024-05-16T00:23:56,3534532,1,238.07
2024-05-16T00:24:07,7357349,1,-547.7
2024-05-16T00:24:09,7828233,1,1237.48
2024-05-16T00:24:19,7648355,2,2538.57
2024-05-16T00:24:32,2461114,3,397.5
2024-05-16T00:24:51,8764760,1,104.27
2024-05-16T00:24:54,3989273,2,-489.91
2024-05-16T00:24:57,6185115,3,132.26
2024-05-16T00:25:05,7009072,4,111.34
2024-05-16T00:25:08,5180652,2,3056.75
2024-05-16T00:25:11,8556126,2,173.32
2024-05-16T00:25:23,2635691,4,172.79
2024-05-16T00:25:42,4901900,2,157.11
2024-05-16T00:25:59,8188926,2,-149.47
2024-05-16T00:26:16,6027243,3,118.98
2024-05-16T00:26:26,6986751,2,109.72
2024-05-16T00:26:31,8705076,2,908.59
2024-05-16T00:26:36,8834534,2,538.93
2024-05-16T00:26:48,3217016,3,223.45
2024-05-16T00:27:01,7678308,3,139.46
2024-05-16T00:27:20,7731710,2,-671.68
2024-05-16T00:27:21,5466286,1,213.14
2024-05-16T00:27:23,1164238,1,197.79
2024-05-16T00:27:33,4960267,1,-22033.55
2024-05-16T00:27:33,6756694,1,602.32
2024-05-16T00:27:38,6248033,4,171.5
2024-05-16T00:27:51,7812699,4,196.79
2024-05-16T00:28:24,2031210,3,456.49
2024-05-16T00:28:27,7354346,3,193.48
2024-05-16T00:28:32,8635002,3,287.93
2024-05-16T00:28:34,8347810,4,746.32
2024-05-16T00:28:52,9925599,4,202.16
2024-05-16T00:29:06,2841575,2,325.6
2024-05-16T00:29:09,4483970,4,135.04
2024-05-16T00:29:14,9305891,2,-130.37
2024-05-16T00:29:23,5862771,2,570.3
2024-05-16T00:29:30,4494853,1,105.65
2024-05-16T00:29:36,7488234,4,102.6
2024-05-16T00:29:41,8074060,4,-279.99
2024-05-16T00:29:41,2430188,2,186.32
2024-05-16T00:29:45,7445850,4,213.07
2024-05-16T00:30:05,8019800,1,1266.28
2024-05-16T00:30:12,7104341,2,343.13
2024-05-16T00:30:18,3790431,1,123.62
2024-05-16T00:30:19,5259282,1,926.12
2024-05-16T00:30:21,1746339,3,467.19
2024-05-16T00:30:33,3207184,2,206.95
2024-05-16T00:30:52,6251052,2,522.44
2024-05-16T00:30:54,8913859,3,246.88
2024-05-16T00:30:58,5950078,1,-135.79
2024-05-16T00:31:07,9488928,4,147.92
2024-05-16T00:31:20,7771883,4,153.0
2024-05-16T00:31:22,5457475,3,-280.5
2024-05-16T00:31:44,2945453,1,-222.41
2024-05-16T00:31:58,1622760,1,167.39
2024-05-16T00:32:03,2500825,3,-446.76
2024-05-16T00:32:06,1923525,3,139.21
2024-05-16T00:32:08,4740040,3,102.73
2024-05-16T00:32:09,6794367,4,350.75
2024-05-16T00:32:33,2798705,4,-695.65
2024-05-16T00:32:40,6452033,2,1285.42
2024-05-16T00:32:42,6925992,2,307.9
2024-05-16T00:32:42,2464856,2,189.98
2024-05-16T00:32:45,6081823,4,674.08
2024-05-16T00:32:48,6277959,4,160.3
2024-05-16T00:33:01,9810063,2,179.99
2024-05-16T00:33:04,4369613,3,1160.02
2024-05-16T00:33:06,1439153,3,152.03
2024-05-16T00:33:08,6817150,1,135.97
2024-05-16T00:33:19,5709849,4,516.45
2024-05-16T00:33:48,2622986,4,-360.63
2024-05-16T00:33:50,2919058,4,176.08
2024-05-16T00:33:56,3929924,3,1938.4
2024-05-16T00:34:01,3768002,1,-127.6
2024-05-16T00:34:13,3479290,1,137.03
2024-05-16T00:34:14,4556740,4,110.62
2024-05-16T00:34:18,7116763,4,-179.98
2024-05-16T00:34:59,5705295,4,477.36
2024-05-16T00:35:03,7615021,1,757.75
2024-05-16T00:35:07,7042728,1,-112.28
2024-05-16T00:35:15,4734985,2,171.79
2024-05-16T00:35:15,1997631,1,218.4
2024-05-16T00:35:30,9564941,3,343.53
2024-05-16T00:35:35,4493937,2,206.38
2024-05-16T00:35:39,9608278,1,179.57
2024-05-16T00:35:40,9763271,1,505.16
2024-05-16T00:35:43,3373218,1,352.53
2024-05-16T00:35:45,4855794,1,176.14
2024-05-16T00:36:10,3088267,2,132.33
2024-05-16T00:36:19,6128825,3,157.65
2024-05-16T00:36:30,1223435,2,-242.07
2024-05-16T00:36:57,4622371,1,-228.88
2024-05-16T00:36:58,2841069,3,426.62
2024-05-16T00:37:13,3470283,2,-153.86
2024-05-16T00:37:17,9425665,4,157.01
2024-05-16T00:37:21,7451735,1,115.93
2024-05-16T00:37:59,7656075,1,379.16
2024-05-16T00:38:14,4003277,4,692.84
2024-05-16T00:38:17,9992090,2,409.53
2024-05-16T00:38:42,6058569,1,379.62
2024-05-16T00:38:46,9656812,1,-273.67
2024-05-16T00:39:11,6094631,2,346.31
2024-05-16T00:39:16,5867630,1,1025.33
2024-05-16T00:39:33,8356565,3,304.32
2024-05-16T00:39:43,2859801,1,136.13
2024-05-16T00:39:48,2049597,3,209.53
2024-05-16T00:40:04,3170909,1,4147.57
2024-05-16T00:40:04,6045131,3,-116.12
2024-05-16T00:40:05,2909873,4,158.81
2024-05-16T00:40:14,1881544,2,-185.92
2024-05-16T00:40:17,1713067,1,492.2
2024-05-16T00:40:34,9912311,1,-222.54
2024-05-16T00:40:44,1111591,4,609.3
2024-05-16T00:40:45,9450704,2,435.36
2024-05-16T00:41:01,2812657,1,151.28
2024-05-16T00:41:05,5059859,2,-180.24
2024-05-16T00:41:18,6735123,2,978.08
2024-05-16T00:42:17,4098036,3,338.05
2024-05-16T00:42:25,9442403,1,349.65
2024-05-16T00:42:26,5431481,4,333.09
2024-05-16T00:42:37,5309147,1,253.15
2024-05-16T00:42:49,2005405,3,-441.4
2024-05-16T00:42:51,2101602,3,-162.96
2024-05-16T00:42:57,7843830,2,207.12
2024-05-16T00:43:10,8112271,2,-3128.29
2024-05-16T00:43:26,9483488,1,823.06
2024-05-16T00:43:33,9832305,2,407.91
2024-05-16T00:44:02,2412266,2,179.43
2024-05-16T00:44:08,6261280,1,-182.1
2024-05-16T00:44:28,8106493,1,131.04
2024-05-16T00:45:01,4318475,4,1116.15
2024-05-16T00:45:03,3549410,3,235.4
2024-05-16T00:45:06,4454781,3,-494.42
2024-05-16T00:45:15,6198558,2,372.23
2024-05-16T00:45:29,7379689,4,155.36
2024-05-16T00:45:40,8657281,4,127.83
2024-05-16T00:45:43,2344184,2,724.98
2024-05-16T00:45:45,7743563,3,-215.8
2024-05-16T00:45:52,2678907,2,403.23
2024-05-16T00:46:19,1125156,4,310.32
2024-05-16T00:46:21,7682778,2,267.57
2024-05-16T00:46:40,9797596,4,283.77
2024-05-16T00:46:42,7202421,3,104.29
2024-05-16T00:46:59,4639962,4,3126.27
2024-05-16T00:47:06,3124518,4,182.32
2024-05-16T00:47:12,3717571,3,186.85
2024-05-16T00:47:16,2749947,2,264.7
2024-05-16T00:47:22,1664935,2,128.09
2024-05-16T00:47:25,1170122,3,247.18
2024-05-16T00:47:25,9867645,1,317.83
2024-05-16T00:47:29,1695435,4,155.85
2024-05-16T00:47:36,7996984,1,-132.32
2024-05-16T00:47:44,1823138,2,131.33
2024-05-16T00:48:16,4991957,3,-140.06
2024-05-16T00:48:27,7201644,1,791.81
2024-05-16T00:48:42,8697278,3,550.88
2024-05-16T00:48:45,9159754,2,340.76
2024-05-16T00:49:06,7607200,3,355.24
2024-05-16T00:49:08,1323131,1,150.61
2024-05-16T00:49:14,7482247,3,2179.95
2024-05-16T00:49:33,9065920,4,-456.6
2024-05-16T00:49:34,3916159,3,182.17
2024-05-16T00:49:49,1678347,3,-669.68
2024-05-16T00:49:52,5522561,3,115.01
2024-05-16T00:50:13,2535176,2,377.96
2024-05-16T00:50:20,6913674,2,188.98
2024-05-16T00:50:21,4076180,2,208.84
2024-05-16T00:50:35,3827207,1,-178.69
2024-05-16T00:50:50,3144837,2,221.75
2024-05-16T00:50:55,1318560,4,110.03
2024-05-16T00:51:21,1896544,3,-113.39
2024-05-16T00:51:23,3480917,2,192.87
2024-05-16T00:51:25,6093182,3,654.52
2024-05-16T00:51:31,6914695,3,-591.4
2024-05-16T00:51:47,6596468,4,138.85
2024-05-16T00:51:49,3365136,3,-241.26
2024-05-16T00:52:02,5392245,2,302.9
2024-05-16T00:52:08,4006015,3,-181.33
2024-05-16T00:52:39,4636364,3,154.82
2024-05-16T00:52:56,1862198,2,593.6
2024-05-16T00:53:12,9966436,3,882.56
2024-05-16T00:53:26,9386650,4,126.52
2024-05-16T00:53:27,4318017,1,360.49
2024-05-16T00:53:27,4980457,4,234.94
2024-05-16T00:53:46,3174383,2,1106.76
2024-05-16T00:53:52,5983975,3,137.35
2024-05-16T00:53:52,2829221,1,131.4
2024-05-16T00:54:12,9363408,1,194.95
2024-05-16T00:54:20,5116637,1,367.57
2024-05-16T00:54:32,3710755,2,409.96
2024-05-16T00:54:35,1086141,2,-165.85
2024-05-16T00:54:43,7344569,4,352.76
2024-05-16T00:54:58,1215170,1,1888.37
2024-05-16T00:55:07,7797997,2,761.2
2024-05-16T00:55:32,6689882,3,155.19
2024-05-16T00:55:40,9914361,3,538.03
2024-05-16T00:55:40,3543677,2,117.57
2024-05-16T00:55:59,7613047,1,218.3
2024-05-16T00:56:01,5605455,4,239.29
2024-05-16T00:56:18,1796044,3,803.76
2024-05-16T00:56:25,7450179,3,134.05
2024-05-16T00:56:26,3338227,2,126.86
2024-05-16T00:56:30,4390792,1,136.46
2024-05-16T00:56:52,7914374,4,542.56
2024-05-16T00:56:52,8745495,3,184.2
2024-05-16T00:57:11,9166163,2,-193.86
2024-05-16T00:57:16,4482528,3,195.87
2024-05-16T00:57:17,8420549,2,-216.19
2024-05-16T00:57:34,9680366,1,120.74
2024-05-16T00:57:49,8494436,1,243.41
2024-05-16T00:58:25,9055841,4,117.34
2024-05-16T00:58:37,1894958,3,-156.66
2024-05-16T00:58:46,2705633,4,323.6
2024-05-16T00:58:51,7489993,2,175.43
2024-05-16T00:58:52,5956739,4,158.57
2024-05-16T00:59:01,2181487,4,117.88
2024-05-16T00:59:03,3319502,3,237.02
2024-05-16T00:59:08,1378234,1,262.79
2024-05-16T00:59:18,3840212,3,290.99
2024-05-16T00:59:18,4758581,3,795.9
2024-05-16T00:59:31,3148527,1,577.97
2024-05-16T00:59:42,4103117,3,-113.62
2024-05-16T00:59:52,1577188,1,132.29
2024-05-16T00:59:57,7827530,1,142.14
2024-05-16T01:00:08,1794258,1,142.82
2024-05-16T01:00:09,6086870,1,946.24
2024-05-16T01:00:11,6602682,3,-161.64
2024-05-16T01:00:18,3893663,4,-667.28
2024-05-16T01:00:20,8779978,2,104.78
2024-05-16T01:00:25,5881903,1,118.74
2024-05-16T01:00:27,6666980,2,110.3
2024-05-16T01:00:34,1603870,3,973.81
2024-05-16T01:00:36,9127091,1,8043.53
2024-05-16T01:00:44,7410652,2,185.34
2024-05-16T01:00:51,4420768,2,115.31
2024-05-16T01:00:57,4418087,4,1580.0
2024-05-16T01:01:04,8002379,3,-160.01
2024-05-16T01:01:20,2736225,3,190.23
2024-05-16T01:01:29,6155214,2,163.14
2024-05-16T01:01:29,5554971,1,-153.69
2024-05-16T01:01:32,9373205,1,301.27
2024-05-16T01:02:07,4017436,3,345.57
2024-05-16T01:02:08,6777154,1,301.21
2024-05-16T01:02:08,8925790,1,-1504.33
2024-05-16T01:02:31,1740062,4,139.5
2024-05-16T01:02:38,4110906,3,179.51
2024-05-16T01:03:00,8060939,4,1363.23
2024-05-16T01:03:05,9180667,2,-135.14
2024-05-16T01:03:08,1672122,4,384.07
2024-05-16T01:03:19,6125357,1,121.03
2024-05-16T01:03:23,5661174,1,-136.89
2024-05-16T01:03:25,4559316,1,226.73
2024-05-16T01:04:09,8997842,4,200.33
2024-05-16T01:04:16,3544130,4,-342.71
2024-05-16T01:04:16,5094781,4,213.95
2024-05-16T01:04:17,3258212,3,346.05
2024-05-16T01:04:20,1938065,1,107.53
2024-05-16T01:04:20,7125401,1,122.0
2024-05-16T01:04:22,2825608,3,1322.91
2024-05-16T01:04:30,6616482,3,240.36
2024-05-16T01:04:31,9082688,1,201.26
2024-05-16T01:04:33,9678543,2,227.0
2024-05-16T01:04:56,8818677,4,326.6
2024-05-16T01:04:59,9181522,4,3985.82
2024-05-16T01:05:03,4463075,1,123.7
2024-05-16T01:05:10,8002455,2,1639.76
2024-05-16T01:05:11,7625730,1,154.88
2024-05-16T01:05:38,7081657,4,356.74
2024-05-16T01:05:45,7273186,4,253.45
2024-05-16T01:05:51,6022598,3,382.65
2024-05-16T01:06:06,5560506,1,244.99
2024-05-16T01:06:25,7742553,2,160.56
2024-05-16T01:06:32,6612716,2,-165.95
2024-05-16T01:06:37,4530960,4,764.17
2024-05-16T01:06:44,9231491,2,-155.88
2024-05-16T01:06:54,7336595,4,713.26
2024-05-16T01:07:11,5302442,3,632.46
2024-05-16T01:07:17,3683363,4,338.54
2024-05-16T01:07:25,6644144,2,457.12
2024-05-16T01:07:37,8443192,1,940.29
2024-05-16T01:07:45,8447454,3,307.7
2024-05-16T01:07:46,8789163,2,120.73
2024-05-16T01:07:48,2043469,3,151.87
2024-05-16T01:07:51,3749153,2,263.3
2024-05-16T01:07:53,2802063,1,183.2
2024-05-16T01:08:07,5107530,3,587.38
2024-05-16T01:08:16,5172502,1,255.49
2024-05-16T01:08:25,2261999,4,298.42
2024-05-16T01:08:25,5615691,4,183.93
2024-05-16T01:08:26,2175531,2,213.54
2024-05-16T01:08:35,2972890,2,120.61
2024-05-16T01:08:35,3566359,3,267.44
2024-05-16T01:08:35,3300004,1,175.02
2024-05-16T01:09:43,4440905,4,-821.39
2024-05-16T01:09:51,5060341,2,-131.58
2024-05-16T01:10:04,3421160,2,690.79
2024-05-16T01:10:06,6384952,3,226.64
2024-05-16T01:10:16,8501028,4,206.0
2024-05-16T01:10:17,1151527,4,180.57
2024-05-16T01:10:22,4025072,2,604.88
2024-05-16T01:10:24,6342721,3,384.75
2024-05-16T01:10:54,1713315,4,337.95
2024-05-16T01:11:33,3331411,4,233.45
2024-05-16T01:11:55,6687994,1,645.4
2024-05-16T01:11:59,8673877,1,132.5
2024-05-16T01:12:06,2839655,2,290.32
2024-05-16T01:12:42,1583970,2,144.71
2024-05-16T01:12:44,2388971,3,164.25
2024-05-16T01:12:44,7949787,3,-762.95
2024-05-16T01:13:03,9463195,3,657.03
2024-05-16T01:13:18,9465021,4,-155.95
2024-05-16T01:13:33,5299014,4,150.66
2024-05-16T01:13:38,1538749,4,228.28
2024-05-16T01:13:47,4106646,1,174.38
2024-05-16T01:14:06,9954560,1,134.19
2024-05-16T01:14:15,4400577,3,1133.24
2024-05-16T01:14:21,3366280,1,189.18
2024-05-16T01:14:21,2905329,2,1330.83
2024-05-16T01:14:33,5970288,2,938.22
2024-05-16T01:14:55,2645517,1,9680.1
2024-05-16T01:15:35,8927705,2,1891.46
2024-05-16T01:15:37,8900653,4,169.32
2024-05-16T01:15:50,1846440,2,121.67
2024-05-16T01:15:51,5405546,1,116.49
2024-05-16T01:16:01,3873576,1,119.39
2024-05-16T01:16:22,7502426,3,1756.06
2024-05-16T01:16:47,8833333,4,130.39
2024-05-16T01:17:10,5131021,3,143.81
2024-05-16T01:17:20,4792547,2,-622.61
2024-05-16T01:17:20,7654383,3,133.45
2024-05-16T01:17:25,4126539,1,314.7
2024-05-16T01:17:29,1401444,4,509.01
2024-05-16T01:17:29,1007922,2,177.44
2024-05-16T01:17:46,5725140,3,132.6
2024-05-16T01:17:51,7675258,2,320.13
2024-05-16T01:17:52,4364296,2,167.55
2024-05-16T01:17:53,9655429,2,728.42
2024-05-16T01:17:54,8691791,3,112.05
2024-05-16T01:18:04,5676889,4,2146.89
2024-05-16T01:18:09,6559690,2,219.28
2024-05-16T01:18:16,1136788,4,414.04
2024-05-16T01:18:17,2495053,2,2194.01
2024-05-16T01:18:22,8823883,1,155.22
2024-05-16T01:18:31,7561661,2,121.84
2024-05-16T01:19:13,3730937,1,-1748.99
2024-05-16T01:19:19,8048629,4,-253.47
2024-05-16T01:19:32,4500478,2,-145.28
2024-05-16T01:19:34,6598448,4,256.48
2024-05-16T01:19:41,3884773,2,122.39
2024-05-16T01:19:48,5978582,3,654.9
2024-05-16T01:19:49,6104788,4,-169.33
2024-05-16T01:19:58,1805510,2,187.74
2024-05-16T01:20:06,9335454,4,-314.41
2024-05-16T01:20:17,8709354,3,1179.05
2024-05-16T01:20:28,8388884,3,319.95
2024-05-16T01:20:30,7879647,1,-181.81
2024-05-16T01:20:38,8560942,3,289.0
2024-05-16T01:20:44,1047463,1,204.92
2024-05-16T01:20:47,2036547,1,862.1
2024-05-16T01:20:50,4987860,3,-150.92
2024-05-16T01:20:55,5062050,1,321.28
2024-05-16T01:20:55,9203607,2,178.69
2024-05-16T01:20:55,3706448,1,2592.52
2024-05-16T01:20:55,6228745,3,1726.07
2024-05-16T01:21:18,3541715,2,-476.93
2024-05-16T01:21:19,5593643,4,116.94
2024-05-16T01:21:31,9410828,3,520.35
2024-05-16T01:21:49,5427603,3,306.92
2024-05-16T01:21:50,9415207,3,-409.97
2024-05-16T01:22:23,5241671,1,157.24
2024-05-16T01:22:33,4672565,4,392.3
2024-05-16T01:22:40,5549616,4,129.71
2024-05-16T01:22:52,5713090,4,-180.55
2024-05-16T01:22:56,6225498,3,162.93
2024-05-16T01:23:10,7086112,3,-461.04
2024-05-16T01:23:15,4861901,2,319.62
2024-05-16T01:23:18,4388432,3,134.91
2024-05-16T01:23:20,2245049,3,5834.77
2024-05-16T01:23:33,8374359,1,930.69
2024-05-16T01:23:39,1054069,1,134.94
2024-05-16T01:23:45,6593636,2,544.41
2024-05-16T01:23:49,2740304,1,310.26
2024-05-16T01:23:50,9689214,2,1688.76
2024-05-16T01:24:05,8194936,4,341.94
2024-05-16T01:24:10,4927208,4,200.78
2024-05-16T01:24:15,4937125,2,568.89
2024-05-16T01:24:19,7261603,2,178.12
2024-05-16T01:24:22,6710216,4,715.26
2024-05-16T01:24:29,4676457,4,216.38
2024-05-16T01:24:32,2099289,1,-103.24
2024-05-16T01:24:40,8708049,3,104.44
2024-05-16T01:24:58,9129845,3,186.25
2024-05-16T01:24:58,3051854,1,211.4
2024-05-16T01:25:10,1357398,4,262.32
2024-05-16T01:25:14,5717386,1,-258.62
2024-05-16T01:25:17,2624263,4,-460.17
2024-05-16T01:25:40,9771472,3,309.61
2024-05-16T01:25:55,3363294,3,301.55
2024-05-16T01:26:01,7562715,1,885.31
2024-05-16T01:26:03,8781785,1,-249.43
2024-05-16T01:26:08,6064680,1,165.92
2024-05-16T01:26:20,2552124,1,269.44
2024-05-16T01:26:21,3661284,3,-215.6
2024-05-16T01:26:27,3374607,1,117.21
2024-05-16T01:26:36,6837314,2,195.56
2024-05-16T01:26:40,3694991,1,115.16
2024-05-16T01:26:50,3280337,4,334.16
2024-05-16T01:27:01,9598258,4,122.95
2024-05-16T01:27:12,6700256,1,381.2
2024-05-16T01:27:17,5036686,3,735.16
2024-05-16T01:27:22,2802178,1,824.75
2024-05-16T01:27:37,9706187,1,-305.6
2024-05-16T01:27:46,9659893,2,1247.16
2024-05-16T01:27:54,5071705,3,210.27
2024-05-16T01:27:55,4906659,4,512.16
2024-05-16T01:28:02,9059797,1,329.45
2024-05-16T01:28:27,6009153,4,155.02
2024-05-16T01:28:40,1037627,2,1002.17
2024-05-16T01:28:44,3399105,1,561.12
2024-05-16T01:28:48,4190517,1,-127.29
2024-05-16T01:28:57,2483767,4,200.24
2024-05-16T01:28:58,9892428,3,3242.31
2024-05-16T01:29:04,2812318,1,-195.55
2024-05-16T01:29:13,3663479,1,435.07
2024-05-16T01:30:23,2400496,1,183.58
2024-05-16T01:30:30,5030555,1,294.35
2024-05-16T01:30:36,6786859,4,290.07
2024-05-16T01:30:56,2873399,1,677.6
2024-05-16T01:31:07,3261922,4,-131.78
2024-05-16T01:31:12,8599406,1,-211.79
2024-05-16T01:31:18,6128760,2,1124.64
2024-05-16T01:31:19,9765135,4,112.06
2024-05-16T01:31:26,3150646,3,-108.07
2024-05-16T01:31:28,7002799,3,-118.32
2024-05-16T01:31:52,2070925,3,143.67
2024-05-16T01:31:55,5118410,4,174.76
2024-05-16T01:32:05,2311596,3,346.61
2024-05-16T01:32:08,7138319,3,1558.13
2024-05-16T01:32:34,1856386,3,112.38
2024-05-16T01:32:41,9280311,3,239.61
2024-05-16T01:32:57,9609307,3,-140.53
2024-05-16T01:33:05,2779482,4,-538.27
2024-05-16T01:33:11,8401527,2,128.1
2024-05-16T01:33:11,3074101,3,-666.53
2024-05-16T01:33:16,8776542,3,400.91
2024-05-16T01:33:26,4616367,1,145.28
2024-05-16T01:33:26,9294949,2,104.02
2024-05-16T01:33:35,7777018,3,102.73
2024-05-16T01:33:38,9740713,4,235.87
2024-05-16T01:33:39,9430582,1,954.35
2024-05-16T01:33:54,8168881,4,134.95
2024-05-16T01:33:56,8275718,2,162.36
2024-05-16T01:34:00,8286152,4,627.16
2024-05-16T01:34:03,8893736,3,-102.65
2024-05-16T01:34:04,8106555,1,1135.71
2024-05-16T01:34:14,2877162,3,170.69
2024-05-16T01:34:32,4792978,3,-111.86
2024-05-16T01:35:17,7723306,1,-1030.65
2024-05-16T01:35:35,8747650,3,1467.69
2024-05-16T01:35:42,2526346,2,127.5
2024-05-16T01:35:59,4867324,2,-226.77
2024-05-16T01:36:36,3385864,2,-1497.84
2024-05-16T01:36:37,4458091,1,186.49
2024-05-16T01:37:00,8205437,2,949.38
