timestamp,user,cage,transaction
2024-05-15T00:27:35,2676685,1,133.64
2024-05-15T00:27:37,1666959,2,162.02
2024-05-15T00:27:37,8240279,3,124.28
2024-05-15T00:27:46,8353159,1,1332.35
2024-05-15T00:27:59,6019801,4,1227.16
2024-05-15T00:28:01,4758049,2,8236.24
2024-05-15T00:28:15,7831740,2,4433.56
2024-05-15T00:28:21,9058273,4,749.19
2024-05-15T00:28:31,2382553,4,154.29
2024-05-15T00:28:36,1575825,3,833.16
2024-05-15T00:28:36,6333272,4,800.71
2024-05-15T00:28:51,4474808,3,218.08
2024-05-15T00:28:59,1720715,3,308.76
2024-05-15T00:29:01,3367776,3,-1470.26
2024-05-15T00:29:01,2478976,3,168.26
2024-05-15T00:29:05,6896012,1,232.18
2024-05-15T00:29:15,7370665,3,396.12
2024-05-15T00:29:40,1619705,1,166.52
2024-05-15T00:29:40,1554345,3,-172.81
2024-05-15T00:29:42,5595168,2,186.14
2024-05-15T00:29:53,8284822,2,-288.52
2024-05-15T00:29:55,6063883,2,139.93
2024-05-15T00:30:01,1689217,1,-3704.85
2024-05-15T00:30:02,2935278,1,251.34
2024-05-15T00:30:14,4727423,4,521.69
2024-05-15T00:30:14,4823951,1,-658.83
2024-05-15T00:30:16,4211210,2,-623.26
2024-05-15T00:30:40,8375007,1,923.19
2024-05-15T00:30:45,6296277,4,-1512.73
2024-05-15T00:30:48,2890295,3,3211.97
2024-05-15T00:30:54,1746633,4,116.84
2024-05-15T00:30:55,2739969,3,1687.1
2024-05-15T00:31:05,8237079,1,372.65
2024-05-15T00:31:12,2748025,2,-913.84
2024-05-15T00:31:13,8117630,1,-688.11
2024-05-15T00:31:21,3951114,4,435.65
2024-05-15T00:31:26,7541248,1,-6224.63
2024-05-15T00:31:34,2155761,3,155.76
2024-05-15T00:31:47,8892555,2,190.13
2024-05-15T00:31:57,6198013,1,368.42
2024-05-15T00:32:08,2637799,2,3384.2
2024-05-15T00:32:10,2282825,4,-185.75
2024-05-15T00:32:15,8862549,1,147.41
2024-05-15T00:32:16,2511112,1,199.01
2024-05-15T00:32:23,2116686,1,231.89
2024-05-15T00:32:36,1687046,1,-298.18
2024-05-15T00:33:00,3794312,2,109.67
2024-05-15T00:33:12,6996795,2,653.98
2024-05-15T00:33:21,4129998,4,-174.22
2024-05-15T00:33:35,1446095,3,328.76
2024-05-15T00:33:49,5006713,1,659.49
2024-05-15T00:34:05,2396722,4,783.15
2024-05-15T00:34:10,5745803,4,590.96
2024-05-15T00:34:11,8035241,2,349.27
2024-05-15T00:34:12,9633032,2,366.77
2024-05-15T00:34:19,1311229,3,319.93
2024-05-15T00:34:23,4631032,1,1301.48
2024-05-15T00:34:26,9107733,2,4765.35
2024-05-15T00:34:29,6897689,1,-156.35
2024-05-15T00:34:45,3587546,2,270.59
2024-05-15T00:34:48,2996164,1,547.88
2024-05-15T00:34:51,6026285,3,-232.38
2024-05-15T00:34:52,1953247,3,786.6
2024-05-15T00:34:53,5351143,1,701.99
2024-05-15T00:35:16,5091857,2,135.89
2024-05-15T00:35:17,2155246,2,-245.64
2024-05-15T00:35:18,4855604,2,901.15
2024-05-15T00:35:24,5563734,3,-610.34
2024-05-15T00:35:34,1378156,2,-354.26
2024-05-15T00:35:37,5624754,1,1398.2
2024-05-15T00:35:45,8798699,4,2831.47
2024-05-15T00:35:47,5167213,1,-831.87
2024-05-15T00:35:52,5059565,3,119.21
2024-05-15T00:36:08,8848184,2,-231.78
2024-05-15T00:36:11,1204129,4,3993.11
2024-05-15T00:36:17,4153297,4,308.59
2024-05-15T00:36:19,8139211,3,-158.09
2024-05-15T00:36:31,6102149,3,111.35
2024-05-15T00:36:54,5612843,4,-975.58
2024-05-15T00:37:07,6748063,1,-1134.71
2024-05-15T00:37:14,3630022,3,984.43
2024-05-15T00:37:20,6482333,4,-673.28
2024-05-15T00:37:27,8066046,3,-324.5
2024-05-15T00:37:30,3509799,3,-259.51
2024-05-15T00:37:52,4389870,2,312.97
2024-05-15T00:38:06,7407185,2,-440.28
2024-05-15T00:38:25,8237648,3,-132.38
2024-05-15T00:38:30,5719347,4,578.59
2024-05-15T00:38:48,1196460,4,183.92
2024-05-15T00:38:51,4703562,2,6760.79
2024-05-15T00:39:00,6801305,4,168.99
2024-05-15T00:39:00,2516818,3,934.26
2024-05-15T00:39:01,8664945,2,110.11
2024-05-15T00:39:18,4492860,3,219.58
2024-05-15T00:39:18,5973321,3,-137.19
2024-05-15T00:39:25,6737531,3,612.65
2024-05-15T00:39:31,2604814,2,460.74
2024-05-15T00:39:53,8190659,3,231.75
2024-05-15T00:39:54,9669757,2,124.17
2024-05-15T00:39:56,7916195,3,702.12
2024-05-15T00:39:57,9648670,2,700.14
2024-05-15T00:40:05,8851891,3,-236.65
2024-05-15T00:40:05,1500693,1,343.03
2024-05-15T00:40:30,7987239,1,1080.54
2024-05-15T00:40:37,4507370,2,224.25
2024-05-15T00:40:42,5478410,4,-704.76
2024-05-15T00:41:08,2206551,3,130.99
2024-05-15T00:41:16,2301103,3,303.89
2024-05-15T00:41:20,1540956,3,1009.13
2024-05-15T00:41:24,6360760,1,285.71
2024-05-15T00:41:41,7716491,2,460.36
2024-05-15T00:41:41,6606534,4,673.21
2024-05-15T00:41:49,4010397,3,2787.37
2024-05-15T00:41:54,5711523,3,466.68
2024-05-15T00:41:55,8583284,2,494.81
2024-05-15T00:42:08,1955353,2,2359.97
2024-05-15T00:42:08,3409167,1,194.53
2024-05-15T00:42:24,9806447,1,1029.7
2024-05-15T00:42:29,8888675,3,272.83
2024-05-15T00:42:32,2329763,3,-286.33
2024-05-15T00:42:42,2371292,1,122.47
2024-05-15T00:42:44,4010120,2,327.23
2024-05-15T00:42:50,4082960,3,162.55
2024-05-15T00:42:50,6280473,2,746.94
2024-05-15T00:42:55,6899446,2,157.06
2024-05-15T00:43:16,1673589,4,-3240.57
2024-05-15T00:43:22,6992854,2,1532.06
2024-05-15T00:43:23,2530787,3,135.81
2024-05-15T00:43:26,6262282,3,-299.81
2024-05-15T00:43:26,3131284,4,232.58
2024-05-15T00:43:57,7611475,3,720.78
2024-05-15T00:43:59,4862827,4,-398.76
2024-05-15T00:44:01,9873826,3,-1074.8
2024-05-15T00:44:09,7951490,3,-194.09
2024-05-15T00:44:13,5872403,2,364.15
2024-05-15T00:44:15,3450243,2,850.62
2024-05-15T00:44:20,9499514,2,194.82
2024-05-15T00:44:32,6244578,2,7294.98
2024-05-15T00:44:36,7508709,1,270.41
2024-05-15T00:44:45,7899156,1,432.53
2024-05-15T00:44:49,8172798,3,474.3
2024-05-15T00:44:52,3483411,3,274.81
2024-05-15T00:44:52,6247084,1,1168.33
2024-05-15T00:44:53,6814257,4,2404.13
2024-05-15T00:44:54,7787397,1,2432.33
2024-05-15T00:45:01,5088056,4,-307.41
2024-05-15T00:45:06,4901747,2,-559.19
2024-05-15T00:45:15,5879814,4,335.59
2024-05-15T00:45:19,4321648,4,453.01
2024-05-15T00:45:21,2482928,2,-119.43
2024-05-15T00:45:27,3534898,1,742.07
2024-05-15T00:45:43,6572729,2,639.55
2024-05-15T00:45:44,3275156,1,100.6
2024-05-15T00:45:54,8093262,4,-166.75
2024-05-15T00:45:57,7727010,3,165.96
2024-05-15T00:45:59,4480504,2,104.74
2024-05-15T00:46:08,6752698,4,317.15
2024-05-15T00:46:14,4273079,3,177.17
2024-05-15T00:46:18,7301443,4,142.96
2024-05-15T00:46:18,8919242,3,576.85
2024-05-15T00:46:31,1211101,2,211.15
2024-05-15T00:46:52,1926546,1,281.3
2024-05-15T00:47:01,7941975,2,-370.35
2024-05-15T00:47:28,7813039,2,364.43
2024-05-15T00:47:40,5891480,4,317.6
2024-05-15T00:47:47,2667516,4,262.38
2024-05-15T00:47:50,1087482,1,305.14
2024-05-15T00:48:07,2209922,2,514.85
2024-05-15T00:48:27,6577796,3,402.36
2024-05-15T00:48:32,7580250,4,1482.5
2024-05-15T00:48:40,9618614,3,826.57
2024-05-15T00:48:47,9806019,2,158.69
2024-05-15T00:48:48,7619513,2,389.52
2024-05-15T00:48:59,3273597,1,-547.72
2024-05-15T00:49:06,8743383,4,266.69
2024-05-15T00:49:14,8071693,4,-1082.24
2024-05-15T00:49:23,1304271,3,154.33
2024-05-15T00:49:34,4106646,2,630.9
2024-05-15T00:49:43,9661167,3,-1619.25
2024-05-15T00:49:49,4194990,1,436.73
2024-05-15T00:49:50,6092636,2,2868.54
2024-05-15T00:50:19,1223435,3,-125.47
2024-05-15T00:50:21,1306418,1,128.75
2024-05-15T00:50:21,1839090,4,-659.74
2024-05-15T00:50:33,5850832,4,175.02
2024-05-15T00:50:35,7373534,2,5673.69
2024-05-15T00:50:37,4456523,2,217.66
2024-05-15T00:50:47,8291284,3,166.88
2024-05-15T00:50:54,5322422,4,-354.47
2024-05-15T00:51:00,8019670,2,128.82
2024-05-15T00:51:01,3384694,1,3100.25
2024-05-15T00:51:05,9632226,4,452.57
2024-05-15T00:51:06,5217712,2,109.82
2024-05-15T00:51:06,9354767,1,426.87
2024-05-15T00:51:18,7355152,1,354.29
2024-05-15T00:51:24,8934346,2,-568.56
2024-05-15T00:51:48,2521932,3,539.49
2024-05-15T00:51:51,9912243,4,150.44
2024-05-15T00:51:56,6825659,1,1624.47
2024-05-15T00:52:14,5467575,2,251.22
2024-05-15T00:52:17,1929198,1,202.33
2024-05-15T00:52:37,7448600,2,1330.32
2024-05-15T00:52:40,1247218,3,579.85
2024-05-15T00:52:48,4676641,3,-161.72
2024-05-15T00:52:49,2421784,4,238.41
2024-05-15T00:53:11,7824409,4,161.51
2024-05-15T00:53:28,1598220,2,301.02
2024-05-15T00:53:33,7543787,4,-190.39
2024-05-15T00:53:45,1905784,3,182.11
2024-05-15T00:53:53,1443599,3,907.6
2024-05-15T00:53:56,4816789,1,3965.82
2024-05-15T00:54:05,6369077,1,1736.99
2024-05-15T00:54:06,9074429,3,5785.72
2024-05-15T00:54:12,6343145,4,616.62
2024-05-15T00:54:24,1506946,1,-2068.1
2024-05-15T00:54:28,7045469,3,2557.24
2024-05-15T00:54:28,1564491,3,229.54
2024-05-15T00:54:29,1092130,2,172.5
2024-05-15T00:54:37,6660772,4,1961.86
2024-05-15T00:54:38,8521466,1,233.9
2024-05-15T00:54:39,8173451,4,-1282.03
2024-05-15T00:54:40,2160890,3,194.49
2024-05-15T00:54:43,2207933,1,121.51
2024-05-15T00:54:49,5140853,4,439.7
2024-05-15T00:54:51,5634774,3,7437.08
2024-05-15T00:54:58,9730843,1,534.47
2024-05-15T00:55:07,1273423,4,101.12
2024-05-15T00:55:08,5880814,4,515.0
2024-05-15T00:55:24,8267597,1,-1146.52
2024-05-15T00:55:31,3402963,4,506.92
2024-05-15T00:55:34,1332721,3,309.57
2024-05-15T00:55:38,7892446,4,440.48
2024-05-15T00:55:53,6974912,3,-354.14
2024-05-15T00:56:10,2351479,4,566.1
2024-05-15T00:56:28,4227773,2,-224.94
2024-05-15T00:56:50,7194615,4,-682.44
2024-05-15T00:56:51,5742415,3,209.6
2024-05-15T00:57:13,3901926,3,5172.37
2024-05-15T00:57:15,7435514,1,292.82
2024-05-15T00:57:24,9953348,3,105.03
2024-05-15T00:57:51,1599426,4,115.35
2024-05-15T00:57:58,1736089,1,272.69
2024-05-15T00:57:59,2314832,2,2010.4
2024-05-15T00:58:00,4054699,2,-622.82
2024-05-15T00:58:21,8173671,2,734.26
2024-05-15T00:58:42,5252237,4,198.53
2024-05-15T00:58:49,3229781,3,295.95
2024-05-15T00:58:56,3935786,3,241.17
2024-05-15T00:58:58,6078376,4,340.09
2024-05-15T00:59:00,8230328,1,-156.63
2024-05-15T00:59:01,5060257,2,436.7
2024-05-15T00:59:06,2138379,3,-156.41
2024-05-15T00:59:09,5271257,4,261.14
2024-05-15T00:59:16,5626642,4,359.21
2024-05-15T00:59:18,2394416,4,853.99
2024-05-15T00:59:25,2672311,1,310.8
2024-05-15T00:59:28,5214318,2,9975.41
2024-05-15T01:00:20,6508953,4,1640.14
2024-05-15T01:00:21,6509983,4,363.59
2024-05-15T01:00:24,3910894,4,156.7
2024-05-15T01:00:41,1718619,1,174.37
2024-05-15T01:00:44,6883034,2,120.04
2024-05-15T01:00:49,2488934,3,602.81
2024-05-15T01:00:57,9698227,4,959.43
2024-05-15T01:00:58,7676078,2,375.39
2024-05-15T01:00:59,3241945,1,457.77
2024-05-15T01:01:05,1295043,3,176.48
2024-05-15T01:01:08,8593403,4,-122.32
2024-05-15T01:01:11,1933271,2,2287.9
2024-05-15T01:01:15,4602901,1,371.71
2024-05-15T01:01:20,1576979,4,325.1
2024-05-15T01:01:26,4918214,2,150.75
2024-05-15T01:01:32,1700874,3,160.56
2024-05-15T01:01:36,3978080,4,-120.36
2024-05-15T01:01:39,2661195,4,123.84
2024-05-15T01:01:54,1116497,2,357.72
2024-05-15T01:02:03,5731338,4,335.76
2024-05-15T01:02:09,4606911,4,280.97
2024-05-15T01:02:11,7213697,4,440.99
2024-05-15T01:02:11,4735044,3,952.63
2024-05-15T01:02:12,7481046,1,231.71
2024-05-15T01:02:18,9188648,2,-370.58
2024-05-15T01:02:22,4521810,1,2921.44
2024-05-15T01:02:31,3237618,4,200.92
2024-05-15T01:02:41,5862771,4,401.1
2024-05-15T01:03:15,2874645,1,261.47
2024-05-15T01:03:20,2078822,2,11384.66
2024-05-15T01:03:20,2131032,2,326.09
2024-05-15T01:03:26,2381584,1,909.34
2024-05-15T01:03:37,6958634,4,121.73
2024-05-15T01:03:41,5510686,1,-530.96
2024-05-15T01:03:50,3960742,4,7038.65
2024-05-15T01:03:59,1796382,4,-420.12
2024-05-15T01:04:02,3582467,2,2825.85
2024-05-15T01:04:05,6034227,3,103.4
2024-05-15T01:04:48,8692901,4,-998.8
2024-05-15T01:04:57,9498014,4,4599.67
2024-05-15T01:05:02,8762434,2,419.82
2024-05-15T01:05:13,5415866,2,183.79
2024-05-15T01:05:16,3433068,3,-174.44
2024-05-15T01:05:25,3181659,2,786.66
2024-05-15T01:05:32,9125694,3,-236.66
2024-05-15T01:05:38,5638386,2,107.62
2024-05-15T01:05:42,9642945,1,225.27
2024-05-15T01:05:48,8265472,1,506.84
2024-05-15T01:05:52,1536797,3,-186.22
2024-05-15T01:05:59,4930475,2,268.96
2024-05-15T01:05:59,9783968,2,169.29
2024-05-15T01:06:30,9329449,4,1495.73
2024-05-15T01:06:33,5282014,2,2850.62
2024-05-15T01:06:43,9439340,3,460.67
2024-05-15T01:06:45,4101913,3,-425.08
2024-05-15T01:06:47,5208422,3,183.33
2024-05-15T01:07:01,5617782,4,956.46
2024-05-15T01:07:17,1512613,2,356.09
2024-05-15T01:07:20,1738302,3,109.18
2024-05-15T01:07:23,9594206,4,321.26
2024-05-15T01:08:00,7797937,1,8188.16
2024-05-15T01:08:01,7950157,2,892.82
2024-05-15T01:08:03,3657391,3,-2373.84
2024-05-15T01:08:13,2377677,1,8713.31
2024-05-15T01:08:15,7202623,3,537.84
2024-05-15T01:08:33,1897865,4,-2490.99
2024-05-15T01:08:33,9055229,1,-319.66
2024-05-15T01:08:37,9831281,4,1237.59
2024-05-15T01:08:38,1782125,3,431.92
2024-05-15T01:08:42,2739725,4,1479.99
2024-05-15T01:08:44,8063391,2,216.31
2024-05-15T01:08:50,7380172,3,-319.65
2024-05-15T01:09:07,5667408,3,-565.35
2024-05-15T01:09:08,3917992,3,173.45
2024-05-15T01:09:21,7166617,4,242.47
2024-05-15T01:09:23,9787161,1,995.19
2024-05-15T01:09:26,4800712,3,492.97
2024-05-15T01:09:32,3188869,3,444.29
2024-05-15T01:09:43,5433012,4,378.76
2024-05-15T01:09:51,2230483,3,-442.81
2024-05-15T01:10:04,2909873,3,352.13
2024-05-15T01:10:56,8327279,3,106.11
2024-05-15T01:11:00,3702239,3,469.36
2024-05-15T01:11:03,3138606,2,158.82
2024-05-15T01:11:15,3433042,3,180.92
2024-05-15T01:11:20,1226690,1,131.21
2024-05-15T01:11:20,3037955,3,512.41
2024-05-15T01:11:38,2646904,3,186.39
2024-05-15T01:11:42,1092877,4,188.38
2024-05-15T01:11:42,9786454,1,3757.17
2024-05-15T01:11:45,6082935,3,287.51
2024-05-15T01:11:50,3499195,4,921.96
2024-05-15T01:12:05,2651035,2,4408.09
2024-05-15T01:12:09,6745816,2,200.92
2024-05-15T01:12:14,2674108,1,258.93
2024-05-15T01:12:25,5851076,1,1486.55
2024-05-15T01:12:39,4912278,4,152.26
2024-05-15T01:12:49,1894598,1,3583.99
2024-05-15T01:12:56,2567329,3,2870.23
2024-05-15T01:12:59,2159952,2,-977.94
2024-05-15T01:13:00,3395585,3,-484.42
2024-05-15T01:13:05,6832313,2,109.49
2024-05-15T01:13:21,2433351,2,170.03
2024-05-15T01:13:57,4136755,2,-1076.79
2024-05-15T01:14:02,8260970,3,116.03
2024-05-15T01:14:15,7190307,3,263.05
2024-05-15T01:14:18,6032999,1,-2743.32
2024-05-15T01:14:22,7057953,1,-267.04
2024-05-15T01:14:23,7643764,3,-235.0
2024-05-15T01:14:33,4242163,1,487.15
2024-05-15T01:14:43,4201339,1,219.11
2024-05-15T01:14:46,7706352,4,3877.05
2024-05-15T01:14:49,4012146,1,420.88
2024-05-15T01:15:16,9809020,2,-285.77
2024-05-15T01:15:28,8390667,1,1002.85
2024-05-15T01:15:33,3374173,3,149.59
2024-05-15T01:15:34,7190584,3,-164.3
2024-05-15T01:15:36,2813109,4,1400.95
2024-05-15T01:15:36,7600987,3,-150.7
2024-05-15T01:15:38,6128825,3,330.72
2024-05-15T01:15:46,1084985,3,464.31
2024-05-15T01:15:56,6915150,1,159.3
2024-05-15T01:16:01,9260265,3,116.04
2024-05-15T01:16:08,8349431,2,164.92
2024-05-15T01:16:08,3395176,3,515.08
2024-05-15T01:16:14,2156876,2,-152.26
